age,workclass,salary,education_rank,marital-status,occupation,race,sex,mins_beerdrinking_year,mins_exercising_year,works_hours,tea_per_year,coffee_per_year
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
27.0,private,61954.75,10,Never-married,clerical,caucasian,Female,0.0,0.0,15,442.0,70.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
51.0,private,47483.0,9,Married,service,caucasian,Male,0.0,0.0,30,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
84.0,private,13683.0,10,Married,sales,caucasian,Male,0.0,0.0,20,375.0,
18.0,government,6038.25,6,Married,service,not_caucasian,Female,0.0,0.0,40,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
23.0,,47977.5,10,Never-married,,caucasian,Male,0.0,0.0,40,,2.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
20.0,self_employed,66600.0,10,Never-married,cleaner,caucasian,Female,0.0,0.0,40,334.0,435.0
37.0,private,29345.25,14,Married,professional,caucasian,Male,0.0,0.0,45,,473.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,private,40738.5,9,Never-married,sales,caucasian,Female,0.0,0.0,30,,
53.0,government,5353.0,10,Married,service,caucasian,Male,0.0,0.0,40,204.0,168.0
26.0,private,32702.0,10,Married,craft,caucasian,Male,0.0,0.0,40,,
28.0,private,101918.0,10,Divorced,craft,caucasian,Female,0.0,0.0,40,,386.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
34.0,private,44418.75,13,Married,tech,caucasian,Male,0.0,0.0,40,250.0,209.0
34.0,government,52132.0,12,Married,farm,caucasian,Male,0.0,0.0,30,7.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
20.0,private,51502.0,9,Never-married,service,not_caucasian,Male,0.0,0.0,40,396.0,225.0
38.0,private,87824.75,10,Married,trucker,not_caucasian,Male,0.0,,50,347.0,171.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
22.0,private,11640.25,11,Married,factory,caucasian,Male,0.0,0.0,40,61.0,337.0
64.0,self_employed,46948.25,7,Married,craft,caucasian,Male,0.0,0.0,40,293.0,68.0
22.0,private,31911.75,9,Never-married,service,caucasian,Female,0.0,0.0,36,,55.0
59.0,private,8238.5,11,Divorced,professional,caucasian,Female,0.0,0.0,36,149.0,231.0
53.0,private,45075.75,13,Married,executive,not_caucasian,Male,0.0,0.0,50,79.0,
39.0,private,43106.25,11,Married,clerical,caucasian,Female,0.0,0.0,20,121.0,415.0
39.0,private,43585.75,5,Married,craft,caucasian,Male,0.0,0.0,40,462.0,421.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
41.0,government,,14,Married,professional,caucasian,Male,0.0,0.0,50,138.0,4.0
19.0,private,26777.0,10,Married,clerical,not_caucasian,Male,0.0,0.0,40,482.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
34.0,government,8920.75,12,Divorced,clerical,caucasian,Female,0.0,0.0,10,,277.0
33.0,government,,10,Married,lawenf,caucasian,Male,0.0,0.0,40,151.0,
61.0,private,14062.0,2,Married,factory,caucasian,Male,0.0,,60,408.0,162.0
25.0,private,30059.5,10,Married,sales,caucasian,Male,2885.0,0.0,43,342.0,398.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
26.0,government,59825.75,13,Married,clerical,caucasian,Male,3942.0,0.0,7,,256.0
44.0,private,86648.5,9,Divorced,service,caucasian,Female,0.0,0.0,40,69.0,190.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
23.0,private,38035.0,9,Never-married,sales,caucasian,Female,0.0,0.0,40,318.0,358.0
38.0,private,89293.25,9,Married,craft,caucasian,Male,0.0,0.0,40,171.0,498.0
36.0,private,37413.25,9,Divorced,service,caucasian,Female,0.0,0.0,40,,223.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
28.0,private,82495.0,13,Never-married,executive,caucasian,Male,0.0,0.0,55,,
54.0,private,21709.25,9,Married,craft,not_caucasian,Male,0.0,1902.0,40,,436.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
24.0,private,52220.5,9,Never-married,craft,not_caucasian,Male,0.0,0.0,40,,419.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
47.0,government,46502.25,10,Divorced,clerical,caucasian,Female,0.0,0.0,38,,209.0
25.0,private,52321.5,10,Married,craft,caucasian,Male,0.0,0.0,40,,430.0
61.0,government,25015.75,9,Married,craft,not_caucasian,Male,0.0,0.0,40,130.0,
38.0,private,43927.5,13,Married,executive,caucasian,Female,0.0,0.0,40,,
18.0,government,73651.25,10,Never-married,executive,caucasian,Male,0.0,0.0,12,61.0,337.0
41.0,government,37275.5,9,Never-married,cleaner,caucasian,Male,0.0,1980.0,40,,144.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
57.0,self_employed,70728.25,9,Married,sales,caucasian,Male,0.0,0.0,40,38.0,310.0
46.0,private,,10,Divorced,executive,caucasian,Female,0.0,0.0,40,205.0,26.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
30.0,private,29715.25,10,Married,clerical,not_caucasian,Male,,0.0,50,399.0,269.0
32.0,private,,13,Married,executive,caucasian,Male,0.0,1485.0,60,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,,12085.75,10,Never-married,,not_caucasian,Female,0.0,0.0,40,488.0,
34.0,private,57809.5,9,Married,factory,not_caucasian,Male,0.0,0.0,40,30.0,297.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
,private,45568.5,10,Married,executive,caucasian,Female,0.0,1887.0,40,259.0,
58.0,private,78770.25,12,Married,sales,caucasian,Male,0.0,0.0,42,406.0,102.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
54.0,private,55915.0,9,Married,executive,caucasian,Male,0.0,0.0,55,57.0,318.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
35.0,government,53269.0,13,Married,lawenf,caucasian,Male,0.0,0.0,40,228.0,70.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
18.0,,55042.0,10,Never-married,,caucasian,Male,0.0,0.0,16,465.0,121.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
51.0,private,21801.25,13,Divorced,professional,caucasian,Female,0.0,0.0,55,97.0,480.0
49.0,government,11634.25,9,Divorced,clerical,caucasian,Female,594.0,0.0,10,,468.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
56.0,self_employed,29653.5,14,Divorced,sales,caucasian,Female,,0.0,36,359.0,305.0
20.0,private,76659.75,10,Never-married,cleaner,caucasian,Male,0.0,0.0,20,409.0,363.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
22.0,government,15716.25,10,Never-married,clerical,caucasian,Female,0.0,0.0,8,316.0,60.0
43.0,government,11975.5,9,Married,clerical,caucasian,Male,3908.0,0.0,40,218.0,493.0
39.0,self_employed,45201.0,9,Married,executive,caucasian,Male,0.0,0.0,40,224.0,351.0
53.0,government,24920.5,14,Divorced,professional,caucasian,Female,2174.0,0.0,40,367.0,445.0
23.0,government,62880.25,13,Never-married,executive,caucasian,Female,0.0,0.0,50,350.0,
29.0,private,29649.5,9,Never-married,factory,not_caucasian,Female,0.0,0.0,40,203.0,320.0
53.0,government,35089.75,1,Never-married,factory,caucasian,Female,0.0,0.0,35,,164.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
47.0,private,,9,Never-married,clerical,caucasian,Female,0.0,0.0,40,341.0,192.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
32.0,,7624.75,13,Divorced,,caucasian,Female,0.0,0.0,32,471.0,412.0
32.0,private,43528.0,14,Never-married,professional,caucasian,Female,0.0,0.0,40,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
14.0,private,70773.0,9,Never-married,sales,not_caucasian,Male,0.0,0.0,40,399.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
36.0,private,89849.25,7,Married,cleaner,not_caucasian,Male,0.0,0.0,40,,10.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
46.0,private,44288.5,11,Never-married,tech,caucasian,Male,0.0,0.0,40,,
19.0,self_employed,41164.5,10,Never-married,farm,caucasian,Male,0.0,0.0,60,451.0,271.0
69.0,private,10354.75,4,Married,service,caucasian,Male,0.0,0.0,20,284.0,402.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
38.0,government,37283.75,12,Never-married,clerical,not_caucasian,Male,0.0,0.0,40,,323.0
33.0,government,77742.25,15,Married,professional,not_caucasian,Male,0.0,0.0,40,125.0,
,government,8545.0,10,Married,executive,caucasian,Male,0.0,0.0,40,62.0,331.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
21.0,private,70939.25,10,Never-married,sales,caucasian,Male,0.0,0.0,40,18.0,172.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
18.0,,58284.0,7,Never-married,,caucasian,Female,0.0,0.0,15,266.0,194.0
32.0,private,51198.0,7,Married,farm,caucasian,Male,0.0,0.0,40,209.0,133.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
24.0,government,45731.5,9,Married,lawenf,caucasian,Male,0.0,0.0,40,402.0,
51.0,self_employed,46500.0,11,Widowed,craft,caucasian,Female,,0.0,40,262.0,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
27.0,private,66997.25,10,Married,factory,caucasian,Male,0.0,0.0,40,431.0,33.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
50.0,government,43255.0,10,Married,craft,caucasian,Male,0.0,0.0,40,8.0,424.0
50.0,,34408.0,9,Married,,not_caucasian,Male,0.0,0.0,45,153.0,78.0
,private,9869.5,10,Never-married,factory,caucasian,Male,0.0,,70,,428.0
53.0,government,8332.75,14,Married,executive,caucasian,Male,0.0,0.0,40,,
32.0,private,19121.75,9,Married,clerical,caucasian,Male,0.0,0.0,45,,
36.0,self_employed,24732.25,13,Married,sales,caucasian,Male,0.0,0.0,52,482.0,
67.0,,106855.5,10,Married,,caucasian,Male,2414.0,0.0,16,230.0,205.0
73.0,self_employed,60280.25,4,Married,farm,caucasian,Male,0.0,0.0,40,188.0,276.0
23.0,private,,13,Married,craft,caucasian,Male,0.0,0.0,45,458.0,
23.0,private,61325.5,10,Divorced,sales,not_caucasian,Female,0.0,0.0,40,203.0,47.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
64.0,,7456.25,9,Married,,caucasian,Male,,0.0,5,119.0,22.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
34.0,private,31968.75,13,Never-married,clerical,caucasian,Female,0.0,0.0,20,110.0,277.0
,private,28502.0,9,Never-married,service,caucasian,Male,0.0,0.0,35,101.0,249.0
64.0,government,,9,Divorced,clerical,caucasian,Female,0.0,0.0,35,188.0,153.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
19.0,,58444.75,9,Never-married,,caucasian,Male,0.0,0.0,25,97.0,461.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
30.0,private,74805.75,10,Divorced,sales,not_caucasian,Female,0.0,0.0,40,302.0,69.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
33.0,private,40361.0,9,Married,factory,caucasian,Male,0.0,0.0,40,169.0,262.0
40.0,private,27834.0,9,Divorced,factory,not_caucasian,Female,0.0,0.0,28,,157.0
55.0,private,55065.5,9,Divorced,sales,caucasian,Female,0.0,0.0,40,,301.0
41.0,government,18299.75,13,Married,executive,not_caucasian,Male,0.0,0.0,40,222.0,209.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
37.0,,37066.5,15,Married,,caucasian,Male,0.0,0.0,6,411.0,148.0
56.0,self_employed,8079.0,8,Widowed,executive,caucasian,Female,0.0,0.0,40,,422.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
36.0,private,47212.5,9,Married,clerical,caucasian,Male,0.0,0.0,40,3.0,86.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
,private,41899.75,7,Married,cleaner,caucasian,Female,0.0,0.0,25,439.0,174.0
48.0,self_employed,44834.25,9,Married,craft,caucasian,Male,0.0,0.0,60,55.0,205.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
34.0,private,24120.75,12,Never-married,clerical,not_caucasian,Female,8614.0,0.0,60,,268.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
20.0,private,49499.25,9,Never-married,farm,caucasian,Male,0.0,0.0,40,,262.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
24.0,private,100917.75,10,Never-married,factory,caucasian,Male,0.0,,40,142.0,40.0
29.0,private,52325.25,13,Married,craft,caucasian,Male,0.0,0.0,40,184.0,334.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
44.0,private,48438.75,13,Divorced,executive,caucasian,Male,0.0,0.0,50,313.0,317.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
22.0,private,29302.5,10,Never-married,clerical,caucasian,Male,,0.0,25,107.0,30.0
27.0,,12715.5,9,Married,,caucasian,Male,0.0,,55,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
21.0,government,121167.25,10,Never-married,tech,caucasian,Male,0.0,0.0,40,,
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
21.0,private,85643.75,10,Never-married,sales,not_caucasian,Female,0.0,0.0,35,,54.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
43.0,private,86547.25,14,Married,executive,caucasian,Male,0.0,0.0,50,,290.0
34.0,private,44248.0,10,Married,factory,caucasian,Male,0.0,0.0,40,51.0,41.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
35.0,private,59853.75,9,Married,craft,caucasian,Male,0.0,0.0,42,204.0,491.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
43.0,private,61970.0,9,Never-married,craft,caucasian,Male,0.0,0.0,40,,118.0
14.0,private,53658.75,9,Never-married,craft,caucasian,Male,0.0,0.0,40,31.0,
19.0,private,33703.25,9,Married,craft,caucasian,Male,0.0,0.0,50,,
33.0,government,34404.0,14,Never-married,professional,not_caucasian,Female,0.0,0.0,35,,207.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
55.0,private,41214.25,10,Divorced,factory,caucasian,Male,0.0,0.0,40,219.0,338.0
28.0,government,73407.0,14,Divorced,professional,caucasian,Male,0.0,0.0,10,5.0,470.0
21.0,private,74039.5,9,Never-married,craft,caucasian,Male,0.0,0.0,35,78.0,332.0
29.0,private,53704.0,13,Married,executive,caucasian,Male,0.0,0.0,60,,
44.0,private,84916.75,9,Never-married,clerical,caucasian,Male,0.0,0.0,41,,
18.0,private,17560.0,9,Divorced,service,not_caucasian,Female,0.0,0.0,40,,
25.0,private,40564.0,11,Divorced,clerical,caucasian,Female,6849.0,0.0,40,160.0,
26.0,government,51333.25,13,Never-married,professional,caucasian,Female,,0.0,10,69.0,461.0
25.0,private,54181.0,9,Divorced,executive,caucasian,Male,0.0,0.0,40,334.0,63.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
23.0,private,43058.0,9,Never-married,tech,caucasian,Male,0.0,0.0,50,,180.0
66.0,self_employed,54805.0,9,Married,farm,caucasian,Male,2653.0,0.0,40,,101.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
27.0,private,116984.0,10,Married,clerical,caucasian,Male,0.0,0.0,48,136.0,496.0
52.0,self_employed,17866.75,14,Married,professional,caucasian,Male,0.0,0.0,40,456.0,
33.0,private,29127.0,6,Married,craft,caucasian,Male,0.0,0.0,40,,370.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
54.0,private,39938.75,9,Married,executive,caucasian,Male,7688.0,0.0,40,,70.0
26.0,government,52029.25,13,Never-married,professional,caucasian,Male,,0.0,38,385.0,476.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
45.0,private,77029.5,13,Widowed,factory,caucasian,Female,0.0,0.0,40,314.0,
14.0,private,52025.75,7,Never-married,service,caucasian,Male,0.0,0.0,25,354.0,
43.0,private,40500.75,10,Divorced,factory,caucasian,Male,0.0,0.0,40,,38.0
20.0,private,37776.25,12,Never-married,sales,caucasian,Female,0.0,0.0,25,152.0,436.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
42.0,private,35761.5,9,Never-married,service,caucasian,Female,0.0,0.0,40,166.0,462.0
59.0,self_employed,20885.5,12,Divorced,tech,caucasian,Male,0.0,0.0,40,175.0,499.0
25.0,private,32639.25,13,Never-married,clerical,caucasian,Female,0.0,0.0,40,175.0,432.0
38.0,private,58429.25,10,Divorced,executive,not_caucasian,Male,0.0,0.0,60,,285.0
